country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Himachal Pradesh,Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB",06-04-2025 14:00:00,30.943887,76.801991,NO2,6.0,43.0,25.0
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD",06-04-2025 14:00:00,28.422681,77.148944,PM2.5,42.0,304.0,141.0
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD",06-04-2025 14:00:00,28.422681,77.148944,PM10,49.0,162.0,116.0
India,Gujarat,Ahmedabad,"Sardar Vallabhbhai Patel Stadium, Ahmedabad - IITM",06-04-2025 14:00:00,23.04307,72.562968,OZONE,5.0,82.0,52.0
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD",06-04-2025 14:00:00,28.422681,77.148944,NO2,7.0,71.0,35.0
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB",06-04-2025 14:00:00,22.969611,72.6435,PM2.5,33.0,297.0,95.0
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB",06-04-2025 14:00:00,21.613267,73.010555,PM10,51.0,132.0,75.0
India,Himachal Pradesh,Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB",06-04-2025 14:00:00,30.943887,76.801991,CO,43.0,71.0,60.0
India,Jammu_and_Kashmir,Srinagar,"Rajbagh, Srinagar - JKSPCB",06-04-2025 14:00:00,34.066206,74.81982,SO2,3.0,6.0,4.0
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB",06-04-2025 14:00:00,23.80569,86.44268,PM10,52.0,283.0,162.0
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB",06-04-2025 14:00:00,23.80569,86.44268,SO2,23.428571428571427,87.67038007863695,48.31651376146789
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB",06-04-2025 14:00:00,23.80569,86.44268,CO,1.0,136.0,2.0
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB",06-04-2025 14:00:00,16.172806,75.659694,PM10,46.0,46.0,46.0
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB",06-04-2025 14:00:00,16.172806,75.659694,SO2,7.0,7.0,7.0
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",06-04-2025 14:00:00,12.951913,77.539784,SO2,18.0,38.0,28.0
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",06-04-2025 14:00:00,12.951913,77.539784,OZONE,27.0,168.0,168.0
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",06-04-2025 14:00:00,12.9756843,77.5660749,CO,48.0,82.0,59.0
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",06-04-2025 14:00:00,13.029152,77.585901,SO2,1.0,8.0,4.0
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",06-04-2025 14:00:00,13.029152,77.585901,CO,4.0,58.0,18.0
India,Karnataka,Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB",06-04-2025 14:00:00,12.921418,77.502466,NH3,3.0,4.0,4.0
India,Karnataka,Bengaluru,"Sanegurava Halli, Bengaluru - KSPCB",06-04-2025 14:00:00,12.990328,77.5431385,SO2,6.0,20.0,10.0
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB",06-04-2025 14:00:00,13.0246342,77.5080115,SO2,4.0,10.0,7.0
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB",06-04-2025 14:00:00,13.0246342,77.5080115,CO,32.0,41.0,38.0
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB",06-04-2025 14:00:00,13.0246342,77.5080115,OZONE,19.0,22.0,19.0
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB",06-04-2025 14:00:00,12.917348,77.622813,CO,5.0,40.0,21.0
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB",06-04-2025 14:00:00,11.55358,76.55521,CO,22.0,120.0,22.0
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB",06-04-2025 14:00:00,11.55358,76.55521,OZONE,13.0,39.0,15.0
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB",06-04-2025 14:00:00,13.428828,77.731418,SO2,14.0,23.0,18.0
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB",06-04-2025 14:00:00,13.003872,77.664217,PM2.5,23.428571428571427,87.67038007863695,48.31651376146789
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB",06-04-2025 14:00:00,13.0270199,77.494094,PM10,48.0,70.0,59.0
India,Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB",06-04-2025 14:00:00,14.4758,75.9052,CO,6.0,36.0,13.0
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB",06-04-2025 14:00:00,13.328028,75.797056,SO2,23.428571428571427,87.67038007863695,48.31651376146789
India,Karnataka,Belgaum,"Ramteerth Nagar, Belgaum - KSPCB",06-04-2025 14:00:00,15.888653,74.541751,PM2.5,23.0,61.0,31.0
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB",06-04-2025 14:00:00,12.9135218,77.5950804,NO2,23.428571428571427,87.67038007863695,48.31651376146789
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB",06-04-2025 14:00:00,16.7602,77.1428,CO,12.0,28.0,19.0
India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB",06-04-2025 14:00:00,10.073232,76.302765,NO2,7.0,8.0,8.0
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB",06-04-2025 14:00:00,11.875,75.3732,CO,26.0,30.0,28.0
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB",06-04-2025 14:00:00,8.8787,76.6073,OZONE,29.0,37.0,33.0
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB",06-04-2025 14:00:00,15.3714823,75.1160168,PM2.5,32.0,37.0,35.0
India,Karnataka,Kalaburagi,"Lal Bahadur Shastri Nagar, Kalaburagi - KSPCB",06-04-2025 14:00:00,17.321993,76.822628,NO2,8.0,11.0,9.0
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB",06-04-2025 14:00:00,17.336318,76.847397,NH3,2.0,3.0,3.0
India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB",06-04-2025 14:00:00,15.34763,76.181767,NO2,11.0,25.0,16.0
India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB",06-04-2025 14:00:00,15.34763,76.181767,NH3,1.0,3.0,2.0
India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB",06-04-2025 14:00:00,15.34763,76.181767,CO,24.0,38.0,32.0
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB",06-04-2025 14:00:00,12.415911,75.73505,PM2.5,7.0,23.0,14.0
India,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB",06-04-2025 14:00:00,15.411456,75.638133,NH3,1.0,3.0,2.0
India,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB",06-04-2025 14:00:00,15.411456,75.638133,CO,40.0,48.0,44.0
India,Karnataka,Haveri,"Ashwini Nagar, Haveri - KSPCB",06-04-2025 14:00:00,14.7918,75.3896,PM2.5,37.0,57.0,43.0
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB",06-04-2025 14:00:00,13.94,75.555917,PM10,37.0,61.0,42.0
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB",06-04-2025 14:00:00,13.94,75.555917,NH3,2.0,2.0,2.0
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB",06-04-2025 14:00:00,16.7602,77.1428,PM10,39.0,99.0,53.0
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB",06-04-2025 14:00:00,16.7602,77.1428,NO2,32.0,55.0,44.0
India,Karnataka,Tumakuru,"Thimmalapura, Tumakuru - KSPCB",06-04-2025 14:00:00,13.377516,77.099072,OZONE,4.0,7.0,6.0
India,Karnataka,Tumakuru,"Thimmalapura, Tumakuru - KSPCB",06-04-2025 14:00:00,13.377516,77.099072,NO2,18.0,19.0,18.0
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB",06-04-2025 14:00:00,15.459706,75.008381,NH3,3.0,4.0,4.0
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB",06-04-2025 14:00:00,8.5149093,76.9435879,CO,9.0,28.0,13.0
India,Madhya Pradesh,Bhopal,"Idgah Hills, Bhopal - MPPCB",06-04-2025 14:00:00,23.264759,77.381568,PM2.5,15.0,78.0,42.0
India,Madhya Pradesh,Bhopal,"Idgah Hills, Bhopal - MPPCB",06-04-2025 14:00:00,23.264759,77.381568,NO2,16.0,55.0,28.0
India,Madhya Pradesh,Bhopal,"Idgah Hills, Bhopal - MPPCB",06-04-2025 14:00:00,23.264759,77.381568,OZONE,46.0,104.0,84.0
India,Madhya Pradesh,Damoh,"Shrivastav Colony, Damoh - MPPCB",06-04-2025 14:00:00,23.81748678,79.446246,SO2,18.0,29.0,21.0
India,Madhya Pradesh,Damoh,"Shrivastav Colony, Damoh - MPPCB",06-04-2025 14:00:00,23.81748678,79.446246,CO,18.0,25.0,21.0
India,Madhya Pradesh,Dewas,"Bhopal Chauraha, Dewas - MPPCB",06-04-2025 14:00:00,22.9682591,76.064118,PM10,76.0,279.0,152.0
India,Madhya Pradesh,Dewas,"Bhopal Chauraha, Dewas - MPPCB",06-04-2025 14:00:00,22.9682591,76.064118,CO,16.0,82.0,33.0
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB",06-04-2025 14:00:00,8.5637,76.8865,SO2,1.0,15.0,6.0
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB",06-04-2025 14:00:00,8.5637,76.8865,CO,18.0,36.0,24.0
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB",06-04-2025 14:00:00,8.5149093,76.9435879,PM10,3.0,62.0,26.0
India,Madhya Pradesh,Bhopal,"Paryavaran Parisar, Bhopal - MPPCB",06-04-2025 14:00:00,23.210494,77.425409,NO2,14.0,100.0,41.0
India,Madhya Pradesh,Bhopal,"Paryavaran Parisar, Bhopal - MPPCB",06-04-2025 14:00:00,23.210494,77.425409,NH3,2.0,30.0,5.0
India,Madhya Pradesh,Bhopal,"Paryavaran Parisar, Bhopal - MPPCB",06-04-2025 14:00:00,23.210494,77.425409,SO2,3.0,13.0,8.0
India,Madhya Pradesh,Bhopal,"Paryavaran Parisar, Bhopal - MPPCB",06-04-2025 14:00:00,23.210494,77.425409,OZONE,18.0,63.0,46.0
India,Madhya Pradesh,Indore,"Regional Park, Indore - IMC",06-04-2025 14:00:00,22.678,75.8559,PM10,30.0,130.0,65.0
India,Madhya Pradesh,Indore,"Residency Area, Indore - IMC",06-04-2025 14:00:00,22.7084,75.8815,NO2,11.0,17.0,14.0
India,Madhya Pradesh,Gwalior,"Maharaj Bada, Gwalior - MPPCB",06-04-2025 14:00:00,26.200388,78.147714,PM2.5,38.0,209.0,81.0
India,Madhya Pradesh,Gwalior,"Maharaj Bada, Gwalior - MPPCB",06-04-2025 14:00:00,26.200388,78.147714,NH3,2.0,2.0,2.0
India,Madhya Pradesh,Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC",06-04-2025 14:00:00,23.163174,79.973061,PM2.5,17.0,90.0,57.0
India,Madhya Pradesh,Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB",06-04-2025 14:00:00,26.259242,78.216432,PM2.5,72.0,356.0,226.0
India,Madhya Pradesh,Indore,"Airport Area, Indore - IMC",06-04-2025 14:00:00,22.7289,75.8076,SO2,16.0,16.0,16.0
India,Madhya Pradesh,Jabalpur,"Suhagi, Jabalpur - JMC",06-04-2025 14:00:00,23.218135,79.95777,NO2,22.0,112.0,55.0
India,Madhya Pradesh,Jabalpur,"Suhagi, Jabalpur - JMC",06-04-2025 14:00:00,23.218135,79.95777,SO2,10.0,47.0,25.0
India,Madhya Pradesh,Jabalpur,"Suhagi, Jabalpur - JMC",06-04-2025 14:00:00,23.218135,79.95777,CO,16.0,122.0,32.0
India,Madhya Pradesh,Katni,"Gole Bazar, Katni - MPPCB",06-04-2025 14:00:00,23.50016,80.23284,PM10,82.0,268.0,147.0
India,Madhya Pradesh,Maihar,"Sahilara, Maihar - KJS Cements",06-04-2025 14:00:00,24.2613009,80.7231783,PM2.5,2.0,53.0,26.0
India,Madhya Pradesh,Maihar,"Sahilara, Maihar - KJS Cements",06-04-2025 14:00:00,24.2613009,80.7231783,CO,17.0,26.0,24.0
India,Madhya Pradesh,Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",06-04-2025 14:00:00,23.10844,77.511428,NO2,14.0,124.0,75.0
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB",06-04-2025 14:00:00,19.10122,74.73339,CO,22.0,169.0,38.0
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB",06-04-2025 14:00:00,20.719516,77.000253,OZONE,1.0,101.0,47.0
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB",06-04-2025 14:00:00,20.9402359,77.7895248,PM2.5,38.0,70.0,54.0
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB",06-04-2025 14:00:00,19.87562,75.38731,NO2,8.0,65.0,30.0
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB",06-04-2025 14:00:00,19.8389439,75.244448,OZONE,5.0,100.0,54.0
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB",06-04-2025 14:00:00,19.16485,73.23409,PM2.5,56.0,143.0,86.0
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB",06-04-2025 14:00:00,19.16485,73.23409,OZONE,1.0,114.0,33.0
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB",06-04-2025 14:00:00,19.309073,73.057223,NO2,26.0,39.0,29.0
India,Madhya Pradesh,Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",06-04-2025 14:00:00,23.10844,77.511428,CO,20.0,148.0,71.0
India,Madhya Pradesh,Sagar,"Civil Lines, Sagar - MPPCB",06-04-2025 14:00:00,23.838586,78.759431,NH3,1.0,1.0,1.0
India,Madhya Pradesh,Sagar,"Civil Lines, Sagar - MPPCB",06-04-2025 14:00:00,23.838586,78.759431,CO,46.0,100.0,58.0
India,Madhya Pradesh,Sagar,"Civil Lines, Sagar - MPPCB",06-04-2025 14:00:00,23.838586,78.759431,OZONE,3.0,68.0,37.0
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB",06-04-2025 14:00:00,19.87562,75.38731,CO,16.0,112.0,44.0
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB",06-04-2025 14:00:00,19.8389439,75.244448,CO,30.0,48.0,43.0
India,Madhya Pradesh,Jabalpur,"Gupteshwar, Jabalpur - JMC",06-04-2025 14:00:00,23.142888,79.916147,PM2.5,23.428571428571427,87.67038007863695,48.31651376146789
India,Madhya Pradesh,Jabalpur,"Gupteshwar, Jabalpur - JMC",06-04-2025 14:00:00,23.142888,79.916147,NH3,23.428571428571427,87.67038007863695,48.31651376146789
India,Madhya Pradesh,Satna,"Bandhavgar Colony, Satna - Birla Cement",06-04-2025 14:00:00,24.58434363,80.8549414,CO,16.0,45.0,28.0
India,Madhya Pradesh,Jabalpur,"Marhatal, Jabalpur - MPPCB",06-04-2025 14:00:00,23.168606,79.932247,OZONE,2.0,86.0,50.0
India,Madhya Pradesh,Jabalpur,"Marhatal, Jabalpur - MPPCB",06-04-2025 14:00:00,23.168606,79.932247,CO,4.0,133.0,23.0
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB",06-04-2025 14:00:00,20.918946,74.776388,NH3,23.428571428571427,87.67038007863695,48.31651376146789
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB",06-04-2025 14:00:00,20.918946,74.776388,OZONE,13.0,76.0,46.0
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB",06-04-2025 14:00:00,19.854616,75.905894,NH3,3.0,4.0,4.0
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB",06-04-2025 14:00:00,19.25292,73.142019,SO2,4.0,11.0,6.0
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB",06-04-2025 14:00:00,19.25292,73.142019,OZONE,16.0,16.0,16.0
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB",06-04-2025 14:00:00,16.6870449,74.2505872,SO2,2.0,8.0,4.0
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB",06-04-2025 14:00:00,16.6870449,74.2505872,OZONE,15.0,85.0,42.0
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB",06-04-2025 14:00:00,16.7143745,74.2426398,PM10,42.0,81.0,65.0
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB",06-04-2025 14:00:00,18.39963,76.57452,PM10,42.0,242.0,106.0
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC",06-04-2025 14:00:00,18.9767,72.838,NH3,5.0,16.0,8.0
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM",06-04-2025 14:00:00,19.11074,72.86084,OZONE,2.0,138.0,56.0
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB",06-04-2025 14:00:00,19.0364585,72.8954371,PM2.5,51.0,80.0,61.0
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM",06-04-2025 14:00:00,19.23241,72.86895,PM2.5,49.0,137.0,76.0
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB",06-04-2025 14:00:00,19.2243333,72.8658113,PM10,45.0,119.0,69.0
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB",06-04-2025 14:00:00,19.2243333,72.8658113,CO,4.0,20.0,6.0
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB",06-04-2025 14:00:00,19.9629,79.298714,PM2.5,82.0,302.0,171.0
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB",06-04-2025 14:00:00,19.9629,79.298714,NO2,21.0,91.0,40.0
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB",06-04-2025 14:00:00,20.555712,74.529236,SO2,33.0,56.0,44.0
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB",06-04-2025 14:00:00,20.555712,74.529236,OZONE,3.0,75.0,41.0
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB",06-04-2025 14:00:00,19.9775302,79.2337086,NH3,1.0,1.0,1.0
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB",06-04-2025 14:00:00,19.9775302,79.2337086,SO2,1.0,97.0,40.0
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB",06-04-2025 14:00:00,19.9629,79.298714,OZONE,21.0,77.0,22.0
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB",06-04-2025 14:00:00,19.786089,72.757971,PM2.5,41.0,77.0,64.0
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB",06-04-2025 14:00:00,19.047,72.8746,SO2,7.0,17.0,11.0
India,Maharashtra,Mumbai,"Vasai West, Mumbai - MPCB",06-04-2025 14:00:00,19.3832,72.8204,OZONE,7.0,7.0,7.0
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB",06-04-2025 14:00:00,19.10861,72.83622,PM10,39.0,107.0,70.0
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB",06-04-2025 14:00:00,21.121801,79.04952,PM2.5,85.0,268.0,156.0
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB",06-04-2025 14:00:00,21.121801,79.04952,PM10,94.0,165.0,121.0
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB",06-04-2025 14:00:00,19.0863,72.8888,PM10,23.428571428571427,87.67038007863695,48.31651376146789
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM",06-04-2025 14:00:00,19.19709,72.82204,NH3,10.0,15.0,12.0
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM",06-04-2025 14:00:00,19.19709,72.82204,OZONE,2.0,89.0,35.0
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM",06-04-2025 14:00:00,18.96702,72.84214,PM2.5,26.0,87.0,53.0
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB",06-04-2025 14:00:00,19.1878657,72.8304069,PM2.5,35.0,64.0,45.0
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB",06-04-2025 14:00:00,19.0632143,72.8456324,SO2,1.0,3.0,1.0
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB",06-04-2025 14:00:00,19.0632143,72.8456324,OZONE,2.0,59.0,19.0
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM",06-04-2025 14:00:00,19.1653323,72.922099,SO2,2.0,27.0,9.0
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB",06-04-2025 14:00:00,21.152875,79.0517531,SO2,6.0,60.0,21.0
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB",06-04-2025 14:00:00,21.143383,79.048912,NH3,4.0,8.0,6.0
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB",06-04-2025 14:00:00,20.021503,73.813844,PM2.5,36.0,102.0,75.0
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB",06-04-2025 14:00:00,19.9591346,73.7788008,PM2.5,27.0,76.0,57.0
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",06-04-2025 14:00:00,19.10078,72.87462,PM10,72.0,99.0,84.0
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM",06-04-2025 14:00:00,19.000083,72.813993,NO2,18.0,77.0,32.0
India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB",06-04-2025 14:00:00,19.2058,72.8682,NO2,1.0,1.0,1.0
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB",06-04-2025 14:00:00,19.1375,72.915056,SO2,24.0,27.0,26.0
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB",06-04-2025 14:00:00,19.9591346,73.7788008,PM10,49.0,106.0,87.0
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB",06-04-2025 14:00:00,19.9591346,73.7788008,SO2,1.0,25.0,10.0
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB",06-04-2025 14:00:00,19.9591346,73.7788008,OZONE,16.0,85.0,37.0
India,Maharashtra,Navi Mumbai,"Kopripada-Vashi, Navi Mumbai - MPCB",06-04-2025 14:00:00,19.090337,73.014232,NO2,43.0,353.0,148.0
India,Maharashtra,Navi Mumbai,"Sector-2E Kalamboli, Navi Mumbai - MPCB",06-04-2025 14:00:00,19.02579,73.10297,PM10,62.0,207.0,103.0
India,Maharashtra,Navi Mumbai,"Sector-2E Kalamboli, Navi Mumbai - MPCB",06-04-2025 14:00:00,19.02579,73.10297,NH3,4.0,11.0,6.0
India,Maharashtra,Navi Mumbai,"Sector-2E Kalamboli, Navi Mumbai - MPCB",06-04-2025 14:00:00,19.02579,73.10297,CO,8.0,40.0,12.0
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB",06-04-2025 14:00:00,19.265594,76.761463,CO,10.0,114.0,24.0
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB",06-04-2025 14:00:00,19.265594,76.761463,OZONE,31.0,100.0,62.0
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB",06-04-2025 14:00:00,18.59051,73.77946,PM10,62.0,143.0,93.0
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB",06-04-2025 14:00:00,18.59051,73.77946,SO2,23.428571428571427,87.67038007863695,48.31651376146789
India,Maharashtra,Navi Mumbai,"Kopripada-Vashi, Navi Mumbai - MPCB",06-04-2025 14:00:00,19.090337,73.014232,CO,29.0,120.0,94.0
India,Maharashtra,Navi Mumbai,"Sanpada, Navi Mumbai - MPCB",06-04-2025 14:00:00,19.0575752,73.0151367,PM2.5,30.0,304.0,109.0
India,Maharashtra,Navi Mumbai,"Tondare-Taloja, Navi Mumbai - MPCB",06-04-2025 14:00:00,19.063,73.1209,CO,5.0,14.0,6.0
India,Maharashtra,Navi Mumbai,"Mahape, Navi Mumbai - MPCB",06-04-2025 14:00:00,19.1135051,73.008978,SO2,23.0,23.0,23.0
India,Maharashtra,Pune,"Bhosari, Pune - IITM",06-04-2025 14:00:00,18.640051,73.848956,CO,1.0,82.0,19.0
India,Maharashtra,Pune,"Bhumkar Nagar, Pune - IITM",06-04-2025 14:00:00,18.60577,73.749976,PM10,85.0,343.0,124.0
India,Maharashtra,Pune,"Bhumkar Nagar, Pune - IITM",06-04-2025 14:00:00,18.60577,73.749976,NO2,28.0,61.0,43.0
India,Maharashtra,Pune,"Hadapsar, Pune - IITM",06-04-2025 14:00:00,18.501793,73.927532,PM2.5,25.0,141.0,74.0
India,Maharashtra,Pune,"Karve Road, Pune - MPCB",06-04-2025 14:00:00,18.5011743,73.8165527,NO2,2.0,2.0,2.0
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB",06-04-2025 14:00:00,17.6336264,75.9132495,PM10,52.0,135.0,96.0
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB",06-04-2025 14:00:00,17.6336264,75.9132495,SO2,3.0,7.0,4.0
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB",06-04-2025 14:00:00,17.65439,75.90649,PM2.5,40.0,158.0,72.0
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB",06-04-2025 14:00:00,18.616318,73.765797,CO,1.0,108.0,65.0
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB",06-04-2025 14:00:00,18.616318,73.765797,OZONE,1.0,59.0,20.0
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB",06-04-2025 14:00:00,18.45445,73.854155,NH3,11.0,11.0,11.0
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB",06-04-2025 14:00:00,18.45445,73.854155,CO,48.0,50.0,50.0
India,Maharashtra,Pimpri-Chinchwad,"Savta Mali Nagar, Pimpri-Chinchwad - IITM",06-04-2025 14:00:00,18.614767,73.799516,PM10,65.0,165.0,129.0
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM",06-04-2025 14:00:00,18.530085,73.849598,PM10,103.0,172.0,135.0
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB",06-04-2025 14:00:00,18.547056,73.826908,SO2,2.0,12.0,6.0
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB",06-04-2025 14:00:00,17.65439,75.90649,NO2,12.0,150.0,50.0
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB",06-04-2025 14:00:00,16.5038,74.3623,NH3,2.0,4.0,3.0
